SERVER,BTOP_CHAMP_ID,BTOP_CHAMP_MAST,BTOP_WINS,BTOP_LOSSES,BTOP_LEAGUE_POINTS,BJGL_CHAMP_ID,BJGL_CHAMP_MAST,BJGL_WINS,BJGL_LOSSES,BJGL_LEAGUE_POINTS,BMID_CHAMP_ID,BMID_CHAMP_MAST,BMID_WINS,BMID_LOSSES,BMID_LEAGUE_POINTS,BBOT_CHAMP_ID,BBOT_CHAMP_MAST,BBOT_WINS,BBOT_LOSSES,BBOT_LEAGUE_POINTS,BSUP_CHAMP_ID,BSUP_CHAMP_MAST,BSUP_WINS,BSUP_LOSSES,BSUP_LEAGUE_POINTS,BBAN1,BBAN2,BBAN3,BBAN4,BBAN5,RTOP_CHAMP_ID,RTOP_CHAMP_MAST,RTOP_WINS,RTOP_LOSSES,RTOP_LEAGUE_POINTS,RJGL_CHAMP_ID,RJGL_CHAMP_MAST,RJGL_WINS,RJGL_LOSSES,RJGL_LEAGUE_POINTS,RMID_CHAMP_ID,RMID_CHAMP_MAST,RMID_WINS,RMID_LOSSES,RMID_LEAGUE_POINTS,RBOT_CHAMP_ID,RBOT_CHAMP_MAST,RBOT_WINS,RBOT_LOSSES,RBOT_LEAGUE_POINTS,RSUP_CHAMP_ID,RSUP_CHAMP_MAST,RSUP_WINS,RSUP_LOSSES,RSUP_LEAGUE_POINTS,RBAN1,RBAN2,RBAN3,RBAN4,RBAN5,FIRST_BLOOD,FIRST_DRAG,FIRST_HERALD,FIRST_TOWER,BFIRST_OBJ_COUNT,RFIRST_OBJ_COUNT,TOP_WLR_DIFF,JGL_WLR_DIFF,MID_WLR_DIFF,BOT_WLR_DIFF,SUP_WLR_DIFF,B_WLR,R_WLR,TEAM_WLR_DIFF,AVG_LANE_WLF_DIFF,TOP_MASTERY_DIFF,JGL_MASTERY_DIFF,MID_MASTERY_DIFF,BOT_MASTERY_DIFF,SUP_MASTERY_DIFF,AVG_LANE_MASTERY_DIFF,BSUM_TEAM_MASTERY,RSUM_TEAM_MASTERY,TEAM_MASTERY_DIFF,BSUM_LP,RSUM_LP,TEAM_LP_DIFF,WINNER
NORTH AMERICA,122,1842634,563.0,543.0,429.0,104,350185,299.0,253.0,939.0,3,10732,6.0,11.0,78.0,523,66207,212.0,171.0,75.0,888,50290,298.0,253.0,75.0,107,28,30,266,555,114,19440,74.0,41.0,46.0,76,52285,100.0,86.0,209.0,236,8486,258.0,229.0,885.0,157,718710,180.0,126.0,1074.0,113,43841,221.0,207.0,150.0,92,498,23,30,107,0,0,1,1,0,0,-0.7680456362574677,0.019027484143763207,-0.5811830091306074,-0.18880534670008364,0.11023276240667546,1.1194151096669374,1.20899854862119,-0.08958343895425269,-0.281754749107544,1823194,297900,2246,-652503,6449,295457.2,2320048,842762,1477286,1596.0,2364.0,-768.0,1
NORTH AMERICA,23,202815,82.0,58.0,75.0,35,1430782,83.0,71.0,75.0,112,14416,200.0,181.0,620.0,53,15492,188.0,156.0,53.0,498,73967,9.0,2.0,47.0,111,24,30,110,104,246,483567,715.0,709.0,302.0,154,396006,10.0,7.0,52.0,38,165321,484.0,490.0,75.0,360,7504,212.0,171.0,75.0,12,38321,336.0,314.0,37.0,103,28,30,238,-1,0,0,0,1,0,0,0.4053304800350177,-0.25955734406438635,0.11721727364979151,-0.034637876743139895,3.4299363057324843,1.2008547008547008,1.039030159668835,0.16182454118586587,0.7316577677219535,-280752,1034776,-150905,7988,35646,129350.6,1737472,1090719,646753,870.0,541.0,329.0,1
NORTH AMERICA,266,1159010,207.0,184.0,75.0,76,265815,88.0,89.0,13.0,777,802734,34.0,24.0,91.0,67,95340,212.0,171.0,75.0,111,41353,248.0,218.0,687.0,107,41,103,114,35,24,998524,763.0,696.0,1296.0,59,2467,6.0,8.0,1.0,7,25364,233.0,187.0,996.0,429,163689,53.0,52.0,0.0,89,40786,453.0,438.0,49.0,141,235,77,238,350,0,1,0,1,0,0,0.028735632183908066,0.2387640449438202,0.17067736185383242,0.2205353126405758,0.10336810355661696,1.1501457725947521,1.0919623461259957,0.058183426468756405,0.15241609103575068,160486,263348,777370,-68349,567,226684.4,2364252,1230830,1133422,941.0,2342.0,-1401.0,1
NORTH AMERICA,39,69524,220.0,180.0,1577.0,234,12028,122.0,95.0,619.0,103,844493,675.0,630.0,406.0,523,34505,14.0,16.0,4.0,40,77977,412.0,397.0,488.0,62,77,238,240,555,246,723877,371.0,360.0,419.0,876,3223,100.0,77.0,880.0,29,16752,243.0,220.0,683.0,55,691007,31.0,11.0,80.0,888,56915,161.0,112.0,1189.0,106,266,92,9,104,1,1,0,0,0,0,0.19166666666666687,-0.01449077238550922,-0.0331168831168831,-1.9431818181818183,-0.39971662468513847,1.0948406676783005,1.1615384615384616,-0.06669779386016117,-0.43976788634053643,-654353,8805,827741,-656502,21062,-90649.4,1038527,1491774,-453247,3094.0,3251.0,-157.0,1
NORTH AMERICA,92,494168,220.0,180.0,1577.0,876,3223,100.0,77.0,880.0,246,87443,34.0,23.0,44.0,202,161226,757.0,725.0,690.0,555,8222,73.0,58.0,315.0,106,163,221,240,888,223,33552,148.0,119.0,665.0,9,301834,176.0,168.0,622.0,777,120453,5.0,2.0,38.0,145,709405,370.0,347.0,489.0,497,14288,161.0,112.0,1189.0,15,20,119,107,86,0,1,0,0,0,0,-0.02147525676937434,0.251082251082251,-1.0217391304347827,-0.022144489714796878,-0.17887931034482762,1.1138287864534338,1.1497326203208555,-0.0359038338674218,-0.1986311872363061,460616,-298611,-33010,-548179,-6066,-85050.0,754282,1179532,-425250,3506.0,3003.0,503.0,0
NORTH AMERICA,84,24877,220.0,180.0,1577.0,104,424049,389.0,359.0,810.0,7,150870,280.0,274.0,463.0,429,42585,370.0,347.0,489.0,22,30812,6.0,11.0,78.0,62,119,114,26,15,223,33552,148.0,119.0,665.0,163,76814,242.0,220.0,667.0,238,3446771,129.0,111.0,40.0,240,351995,263.0,214.0,1164.0,235,86633,54.0,28.0,66.0,62,92,555,114,777,1,1,1,1,0,0,-0.02147525676937434,-0.016434540389972163,-0.14026435194318387,-0.16268954186754292,-1.3831168831168832,1.0802732707087959,1.2080924855491328,-0.12781921484033698,-0.3447961148173913,-8675,347235,-3295901,-309410,-55821,-664514.4,673193,3995765,-3322572,3417.0,2602.0,815.0,1
NORTH AMERICA,24,998524,763.0,696.0,1296.0,104,424049,389.0,359.0,810.0,99,320768,345.0,295.0,1255.0,895,12032,91.0,58.0,216.0,111,223159,204.0,207.0,775.0,30,62,429,92,15,777,5697,221.0,180.0,1592.0,876,32287,242.0,220.0,667.0,517,33578,447.0,385.0,1256.0,22,149494,211.0,205.0,738.0,89,20056,637.0,605.0,649.0,119,163,114,147,203,0,0,0,0,0,0,-0.13151340996168592,-0.016434540389972163,0.008452564384767713,0.5396972245584524,-0.06738531560665939,1.1095975232198143,1.1021943573667712,0.0074031658530431255,0.06656330459698052,992827,391762,287190,-137462,203103,347484.0,1978532,241112,1737420,4352.0,4902.0,-550.0,0
NORTH AMERICA,777,5697,220.0,180.0,1577.0,62,15118,242.0,219.0,682.0,8,25686,389.0,359.0,810.0,15,49982,211.0,205.0,738.0,22,28168,381.0,350.0,732.0,203,119,74,141,114,164,333429,7.0,6.0,31.0,48,2998,164.0,139.0,754.0,517,21558,138.0,88.0,1017.0,267,85941,345.0,295.0,1255.0,236,411570,637.0,605.0,649.0,104,28,147,92,429,1,1,1,1,0,0,0.05555555555555558,-0.0748332840576853,-0.4846163585717902,-0.14022323274080195,0.03567886658795749,1.099009900990099,1.1394527802294792,-0.04044287923938006,-0.12168769064535287,-327732,12120,4128,-35959,-383402,-146169.0,124651,855496,-730845,4539.0,3706.0,833.0,1
NORTH AMERICA,92,494168,220.0,180.0,1577.0,62,18749,148.0,119.0,665.0,142,116424,206.0,172.0,829.0,523,7590,92.0,55.0,527.0,43,22400,74.0,62.0,30.0,-1,30,114,888,15,240,98502,106.0,65.0,825.0,421,315976,267.0,221.0,976.0,8,793672,259.0,216.0,945.0,147,253888,216.0,170.0,1005.0,22,48577,146.0,112.0,940.0,53,114,119,38,888,1,1,1,1,0,0,-0.40854700854700843,0.03555268261150624,-0.0013996554694231111,0.40213903743315504,-0.11002304147465436,1.2585034013605443,1.2678571428571428,-0.009353741496598511,-0.016455597089284922,395666,-297227,-677248,-246298,-26177,-170256.8,659331,1510615,-851284,3628.0,4691.0,-1063.0,1
NORTH AMERICA,92,494168,220.0,180.0,1577.0,2,24575,166.0,122.0,817.0,134,831780,206.0,172.0,829.0,523,152156,192.0,167.0,729.0,888,56915,161.0,112.0,1189.0,203,119,240,114,-1,223,33552,148.0,119.0,665.0,30,15254,218.0,159.0,889.0,246,89736,115.0,76.0,824.0,15,35436,106.0,78.0,781.0,59,4646,139.0,80.0,1230.0,20,235,163,-1,119,0,0,0,0,0,0,-0.02147525676937434,-0.010413444685019035,-0.31548347613219097,-0.20927376017196386,-0.30000000000000004,1.254980079681275,1.41796875,-0.1629886703187251,-0.17132918755170964,460616,9321,742044,116720,52269,276194.0,1559594,178624,1380970,5141.0,4389.0,752.0,0
NORTH AMERICA,150,99487,764.0,728.0,810.0,234,125841,511.0,481.0,752.0,61,27615,264.0,237.0,688.0,236,31127,222.0,204.0,1179.0,267,67476,243.0,211.0,75.0,246,122,157,238,78,429,34190,221.0,180.0,1592.0,254,3207,86.0,51.0,526.0,84,39510,159.0,128.0,610.0,523,204376,283.0,252.0,855.0,89,300064,417.0,389.0,883.0,203,114,119,55,80,0,0,1,1,0,0,-0.17832722832722836,-0.6239044474338593,-0.12826344936708867,-0.034780578898226056,0.07967933332521104,1.07684040838259,1.166,-0.08915959161740994,-0.17711927414023826,65297,122634,-11895,-173249,-232588,-45960.2,351546,581347,-229801,3504.0,4466.0,-962.0,1
NORTH AMERICA,164,184666,643.0,624.0,816.0,104,424049,389.0,359.0,810.0,268,11740,5.0,2.0,38.0,74,22037,139.0,80.0,1230.0,22,30812,6.0,11.0,78.0,41,350,20,119,895,777,5697,221.0,180.0,1592.0,421,1214,304.0,257.0,1159.0,517,186687,15.0,8.0,61.0,221,18378,14.0,16.0,4.0,117,54991,167.0,152.0,838.0,203,30,238,77,114,0,2,2,0,0,0,-0.19732905982906002,-0.0993139178218787,0.625,0.8625,-0.5532296650717703,1.0985130111524164,1.1761827079934748,-0.0776696968410584,0.1275254714554582,178969,422835,-174947,3659,-24179,81267.4,673304,266967,406337,2972.0,3654.0,-682.0,0
NORTH AMERICA,2,97986,15.0,8.0,61.0,28,372648,285.0,240.0,576.0,517,21558,138.0,88.0,1017.0,235,161185,345.0,295.0,1255.0,113,42141,841.0,792.0,1181.0,17,114,203,238,429,92,494168,221.0,180.0,1592.0,121,493925,237.0,205.0,915.0,112,14883,489.0,455.0,814.0,15,126803,469.0,430.0,783.0,432,4076,263.0,224.0,929.0,107,114,7,350,37,0,0,1,0,0,0,0.6472222222222221,0.03140243902439033,0.49345654345654344,0.07879385100512426,-0.11223845598845594,1.1412508784258608,1.1238286479250335,0.017422230500827363,0.22772731994396483,-396182,-121277,6675,34382,38065,-87667.4,695518,1133855,-438337,4090.0,5033.0,-943.0,0
NORTH AMERICA,14,15684,289.0,261.0,376.0,238,3446771,129.0,111.0,40.0,7,11390,559.0,528.0,864.0,429,81488,10.0,11.0,68.0,44,2277,248.0,218.0,687.0,24,555,777,421,40,887,8907,209.0,177.0,755.0,59,32967,360.0,326.0,767.0,84,71921,20.0,17.0,55.0,523,70460,309.0,285.0,666.0,497,376462,19.0,19.0,51.0,62,888,15,163,114,0,0,1,0,0,0,-0.07351126696538746,0.057867683634554634,-0.11775846702317305,-0.17511961722488045,0.13761467889908263,1.0938883968113375,1.1128640776699028,-0.01897568085856527,-0.03418139773596074,6777,3413804,-60531,11028,-374185,599378.6,3557610,560717,2996893,2035.0,2294.0,-259.0,0
NORTH AMERICA,518,267752,16.0,5.0,1.0,30,8856,119.0,100.0,402.0,238,3446771,129.0,111.0,40.0,119,29674,78.0,57.0,371.0,5,1510944,38.0,30.0,11.0,147,777,114,203,2,240,98502,106.0,65.0,825.0,102,41501,176.0,168.0,622.0,157,36922,122.0,95.0,619.0,37,92848,276.0,264.0,29.0,43,574663,412.0,397.0,488.0,114,429,107,555,246,1,0,0,0,0,0,1.5692307692307694,0.14238095238095227,-0.12204836415362741,0.32296650717703357,0.22888329135180507,1.2541254125412542,1.1041456016177957,0.14997981092345847,0.4282826311973865,169250,-32645,3409849,-63174,936281,883912.2,5263997,844436,4419561,825.0,2583.0,-1758.0,0
NORTH AMERICA,114,640049,240.0,206.0,858.0,104,19400,86.0,51.0,526.0,127,218079,129.0,111.0,40.0,360,28761,187.0,159.0,645.0,40,101435,5.0,3.0,5.0,119,24,429,50,895,126,572463,24.0,34.0,9.0,876,24185,511.0,481.0,752.0,777,296217,7.0,3.0,79.0,22,210184,317.0,288.0,730.0,888,56915,161.0,112.0,1189.0,30,246,107,238,67,1,1,1,0,0,0,0.4591661907481438,0.6239044474338593,-1.1711711711711714,0.07540618448637315,0.22916666666666674,1.2207547169811321,1.1111111111111112,0.10964360587002098,0.0432944636327743,67586,-4785,-78138,-181423,44520,-30448.0,1007724,1159964,-152240,2074.0,2759.0,-685.0,1
NORTH AMERICA,92,494168,220.0,180.0,1577.0,245,48501,511.0,481.0,752.0,246,574456,37.0,25.0,75.0,157,718710,180.0,126.0,1074.0,111,196374,833.0,800.0,882.0,429,114,164,221,7,41,331107,338.0,278.0,609.0,30,15254,218.0,159.0,889.0,238,3446771,129.0,111.0,40.0,523,7590,92.0,55.0,527.0,350,278265,585.0,543.0,1100.0,37,200,517,23,-1,0,1,0,0,0,0,0.006394884092725928,-0.30869912001987476,0.3178378378378379,-0.24415584415584402,-0.03609806629834256,1.1048387096774193,1.1884816753926701,-0.08364296571525087,-0.052944061708699496,163061,33247,-2872315,711120,-81891,-409355.6,2032209,4078987,-2046778,4360.0,3165.0,1195.0,0
NORTH AMERICA,82,7945,128.0,73.0,597.0,120,4355,155.0,119.0,486.0,238,3446771,129.0,111.0,40.0,119,1342684,637.0,605.0,649.0,111,295829,35.0,29.0,29.0,107,555,147,517,114,164,184666,643.0,624.0,816.0,234,125841,511.0,481.0,752.0,50,7002,361.0,310.0,1055.0,21,75365,262.0,239.0,751.0,43,60108,123.0,97.0,626.0,41,429,32,246,350,1,0,0,0,0,0,0.7229759395855286,0.24015094603329912,-0.002353966870096036,-0.043341747639960015,-0.0611446853892641,1.1568836712913555,1.0850942318675043,0.07178943942385119,0.17125729714390153,-176721,-121486,3439769,1267319,235721,928920.4,5097584,452982,4644602,1801.0,4000.0,-2199.0,0
NORTH AMERICA,102,17318,26.0,26.0,75.0,104,195565,222.0,178.0,922.0,238,3446771,129.0,111.0,40.0,202,315056,637.0,605.0,649.0,888,58198,7.0,5.0,77.0,895,246,200,147,517,122,227546,15.0,8.0,61.0,203,58293,511.0,481.0,752.0,50,5742,23.0,23.0,96.0,236,14199,8.0,4.0,75.0,267,20200,94.0,87.0,50.0,84,429,92,119,555,1,1,0,1,0,0,-0.875,0.18482094886589273,0.16216216216216206,-0.947107438016529,0.31954022988505737,1.1037837837837838,1.0796019900497513,0.02418179373403251,-0.23111681942068335,-210228,137272,3441029,300857,37998,741385.6,4032908,325980,3706928,1763.0,1034.0,729.0,1
NORTH AMERICA,240,1071010,254.0,214.0,676.0,238,3446771,129.0,111.0,40.0,3,542007,280.0,240.0,903.0,51,201021,789.0,771.0,691.0,37,264552,326.0,312.0,746.0,15,246,114,203,777,92,177380,19.0,22.0,74.0,104,38598,158.0,132.0,633.0,134,1737439,953.0,918.0,842.0,895,1208,220.0,158.0,57.0,555,49153,351.0,294.0,739.0,147,58,107,80,91,0,0,0,0,0,0,0.32327952421410366,-0.03480753480753496,0.1285403050108933,-0.3690587597891939,-0.14900575614861333,1.078883495145631,1.1161417322834646,-0.037258237137833605,-0.020210444304069042,893630,3408173,-1195432,199813,215399,704316.6,5525361,2003778,3521583,3056.0,2345.0,711.0,0
NORTH AMERICA,122,959680,171.0,146.0,704.0,20,572507,304.0,257.0,1159.0,238,3446771,129.0,111.0,40.0,81,204758,200.0,195.0,432.0,43,336959,585.0,543.0,1100.0,203,141,350,120,517,92,177380,19.0,22.0,74.0,131,7572,47.0,44.0,60.0,91,331563,44.0,28.0,48.0,51,105817,537.0,473.0,1506.0,40,193848,833.0,800.0,882.0,62,517,58,777,157,0,0,0,0,0,0,0.30759651307596514,0.11469755925008851,-0.40926640926640934,-0.1096655282701795,0.03609806629834256,1.1094249201277955,1.0826627651792247,0.026762154948570815,-0.012107959782438527,782300,564935,3115208,98941,143111,940899.0,5520675,816180,4704495,3435.0,2570.0,865.0,0
NORTH AMERICA,150,10801,272.0,225.0,1081.0,62,20816,7.0,4.0,1.0,127,218079,129.0,111.0,40.0,15,1453,122.0,98.0,437.0,37,20167,127.0,96.0,785.0,16,555,517,55,111,81,118322,26.0,26.0,75.0,120,16010,184.0,150.0,751.0,245,21811,115.0,76.0,613.0,887,7818,309.0,266.0,946.0,44,807494,690.0,629.0,1415.0,203,235,200,238,26,1,0,0,0,0,0,0.2088888888888889,0.5233333333333334,-0.35099573257468,0.08324382384532769,0.22593733439321673,1.2303370786516854,1.1543156059285091,0.07602147272317628,0.13808152957721737,-107521,4806,196268,-6365,-787327,-140027.8,271316,971455,-700139,2344.0,3800.0,-1456.0,0
NORTH AMERICA,166,135073,440.0,429.0,480.0,234,21601,186.0,131.0,1071.0,42,314227,37.0,15.0,26.0,360,18272,396.0,371.0,669.0,53,110293,7.0,2.0,5.0,163,203,888,119,238,10,1233129,325.0,299.0,447.0,245,227672,329.0,294.0,833.0,516,117542,129.0,111.0,40.0,157,591781,941.0,925.0,312.0,43,574663,412.0,397.0,488.0,555,119,23,203,350,0,0,0,0,0,0,-0.06131549609810483,0.30079970919665566,1.3045045045045047,0.05008814744663792,2.4622166246851385,1.1244725738396624,1.054294175715696,0.07017839812396631,0.8112586979469665,-1098056,-206071,196685,-573509,-464370,-429064.2,599466,2744787,-2145321,2251.0,2120.0,131.0,0
NORTH AMERICA,133,1227812,10.0,7.0,100.0,19,513769,21.0,17.0,24.0,157,146868,93.0,79.0,57.0,67,165579,70.0,86.0,0.0,143,1361931,62.0,59.0,0.0,119,24,517,711,360,39,304295,186.0,179.0,65.0,30,60265,12.0,8.0,37.0,238,3446771,129.0,111.0,40.0,50,70120,17.0,16.0,30.0,127,210999,24.0,24.0,53.0,360,25,114,517,35,0,0,0,1,0,0,0.38946528332003205,-0.2647058823529411,0.015053027711255718,-0.24854651162790697,0.05084745762711873,1.032258064516129,1.0887573964497042,-0.05649933193357515,-0.01157732506448832,923517,453504,-3299903,95459,1150932,-135298.2,3415959,4092450,-676491,181.0,225.0,-44.0,0
NORTH AMERICA,79,59378,79.0,50.0,16.0,238,3446771,129.0,111.0,40.0,517,259712,11.0,2.0,13.0,29,509999,5.0,3.0,27.0,111,76885,393.0,345.0,968.0,246,157,114,203,131,516,9567,764.0,728.0,810.0,28,372648,285.0,240.0,576.0,777,123839,213.0,174.0,1092.0,15,42212,213.0,192.0,764.0,267,627865,217.0,178.0,864.0,38,141,711,246,203,1,1,1,1,0,0,0.5305494505494506,-0.02533783783783794,4.275862068965518,0.5572916666666667,-0.07997068881289682,1.2074363992172212,1.119047619047619,0.08838878016960217,1.0516789319061801,49811,3074123,135873,467787,-550980,635322.8,4352745,1176131,3176614,1064.0,4106.0,-3042.0,1
NORTH AMERICA,80,1173664,210.0,161.0,891.0,163,76814,242.0,219.0,682.0,23,14679,272.0,225.0,1081.0,81,134512,507.0,465.0,1010.0,37,48706,174.0,123.0,726.0,111,-1,268,9,91,432,26844,152.0,123.0,91.0,246,89736,115.0,76.0,824.0,3,27692,186.0,158.0,726.0,429,11136,261.0,243.0,649.0,497,2422448,690.0,629.0,1415.0,555,164,107,-1,147,1,1,0,0,0,0,0.06857546836337924,-0.4081350636866137,0.031673699015471124,0.016248506571087118,0.3176548140680133,1.1777032690695726,1.1423921887713588,0.035311080298213726,0.005203484866267427,1146820,-12922,-13013,123376,-2373742,-225896.2,1448375,2577856,-1129481,4390.0,3705.0,685.0,0
NORTH AMERICA,122,169515,267.0,164.0,811.0,104,471279,507.0,465.0,1010.0,84,19488,220.0,178.0,812.0,221,34270,350.0,301.0,610.0,40,1848621,689.0,647.0,706.0,15,555,119,-1,67,78,1717613,7.0,1.0,9.0,113,14673,37.0,21.0,54.0,246,239120,155.0,119.0,486.0,81,136508,17.0,16.0,100.0,37,2446150,639.0,615.0,844.0,86,203,163,119,235,1,1,0,1,0,0,-5.371951219512195,-0.6715821812596006,-0.06656595222358619,0.10029069767441867,0.02589060202812221,1.1584045584045584,1.1075129533678756,0.050891605036682774,-1.1967836106585683,-1548098,456606,-219632,-102238,-597529,-402178.2,2543173,4554064,-2010891,3949.0,1493.0,2456.0,1
NORTH AMERICA,92,399610,152.0,109.0,754.0,104,368257,533.0,502.0,579.0,268,5190,122.0,98.0,437.0,221,6106,507.0,465.0,1010.0,40,2350610,639.0,615.0,844.0,-1,141,203,235,114,246,214913,19.0,22.0,74.0,20,212786,237.0,202.0,915.0,68,159768,176.0,124.0,1230.0,15,61428,263.0,224.0,929.0,555,49153,351.0,294.0,739.0,28,86,203,9,58,1,1,1,1,0,0,0.5308590492076731,-0.11151433868486449,-0.17445687952600397,-0.0837845622119815,-0.1548531607765058,1.0916713247624372,1.207852193995381,-0.1161808692329438,0.0012500216016634758,184697,155471,-154578,-55322,2301457,486345.0,3129773,698048,2431725,3624.0,3887.0,-263.0,1
NORTH AMERICA,98,2369885,826.0,807.0,203.0,120,198921,430.0,406.0,677.0,2,2834,46.0,31.0,2.0,895,956,507.0,465.0,1010.0,147,10236,31.0,31.0,82.0,30,203,-1,350,266,14,392230,270.0,242.0,554.0,141,63596,41.0,36.0,6.0,8,25686,389.0,359.0,810.0,15,89500,405.0,378.0,615.0,432,142936,6.0,6.0,34.0,38,22,555,114,9,0,0,0,1,0,0,-0.09215848925210213,-0.07977558839627807,0.4003055081319076,0.018894009216589902,0.0,1.0574712643678161,1.0881488736532812,-0.030677609285465035,0.049453087940023455,1977655,135325,-22852,-88544,-132700,373776.8,2582832,713948,1868884,1974.0,2019.0,-45.0,0
NORTH AMERICA,104,1540,265.0,216.0,869.0,120,198921,430.0,406.0,677.0,38,53102,15.0,8.0,61.0,235,76684,19.0,19.0,51.0,516,2080,167.0,152.0,838.0,30,41,28,777,15,114,6640,507.0,465.0,1010.0,238,3044,42.0,22.0,197.0,7,86715,290.0,249.0,837.0,119,113088,132.0,84.0,1004.0,111,4246,142.0,90.0,696.0,777,268,-1,-1,15,1,0,1,1,0,0,0.13652927120669056,-0.8499776085982984,0.7103413654618473,-0.5714285714285714,-0.479093567251462,1.118601747815231,1.2230769230769232,-0.10447517526169214,-0.21072582212195878,-5100,195877,-33613,-36404,-2166,23718.8,332327,213733,118594,2496.0,3744.0,-1248.0,1
NORTH AMERICA,17,1978756,959.0,930.0,835.0,141,1177341,333.0,308.0,750.0,163,220473,180.0,153.0,632.0,29,77315,104.0,67.0,307.0,111,64149,130.0,73.0,1363.0,246,-1,555,119,203,2,98936,15.0,8.0,61.0,104,39480,246.0,181.0,1173.0,7,86715,290.0,249.0,837.0,222,54120,507.0,465.0,1010.0,22,30812,6.0,11.0,78.0,91,-1,114,268,350,0,0,1,1,0,0,-0.8438172043010752,-0.2779471909306164,0.011811953697141497,0.461916225324988,1.2353673723536738,1.1143043762246898,1.1641137855579868,-0.04980940933329703,0.11746623122882234,1879820,1137861,133758,23195,33337,641594.2,3518034,310063,3207971,3887.0,3159.0,728.0,0
NORTH AMERICA,78,1392321,48.0,21.0,99.0,421,141183,9.0,3.0,29.0,161,9745,119.0,71.0,605.0,119,1342684,637.0,605.0,649.0,888,56915,161.0,112.0,1189.0,43,40,163,122,30,82,451769,45.0,39.0,2.0,104,471279,507.0,465.0,1010.0,166,154316,15.0,2.0,30.0,50,57398,48.0,35.0,87.0,16,45772,209.0,177.0,755.0,-1,40,114,9,147,0,1,0,1,0,0,1.1318681318681318,1.9096774193548387,-5.823943661971831,-0.3185360094451004,0.2567090395480225,1.1995073891625616,1.1476323119777159,0.05187507718484574,-0.5688450161291877,940552,-330096,-144571,1285286,11143,352462.8,2942848,1180534,1762314,2571.0,1884.0,687.0,1
NORTH AMERICA,887,45613,643.0,624.0,816.0,104,471279,507.0,465.0,1010.0,268,11930,15.0,2.0,30.0,75,108064,203.0,157.0,737.0,235,9897,917.0,870.0,946.0,-1,24,119,555,9,39,123563,208.0,141.0,1127.0,78,150217,764.0,728.0,810.0,147,3247,10.0,12.0,0.0,56,1666691,269.0,247.0,589.0,432,142936,6.0,6.0,34.0,163,30,555,203,120,0,0,0,0,0,0,-0.4447285870158211,0.0408720311946118,6.666666666666667,0.20392480466231722,0.05402298850574705,1.078847969782814,1.1084656084656084,-0.029617638682794434,1.3041515808027042,-77950,321062,8683,-1558627,-133039,-287974.2,646783,2086654,-1439871,3539.0,2560.0,979.0,0
NORTH AMERICA,41,130223,672.0,643.0,836.0,203,110727,10.0,3.0,88.0,112,101196,917.0,870.0,946.0,29,98827,507.0,465.0,1010.0,43,198552,141.0,108.0,787.0,86,895,-1,246,40,24,120267,283.0,184.0,1398.0,121,57661,309.0,246.0,781.0,268,36322,8.0,8.0,91.0,37,264552,327.0,312.0,763.0,147,230097,35.0,29.0,29.0,15,555,163,78,104,1,0,1,0,0,0,-0.49294238961390224,2.0772357723577235,0.05402298850574705,0.04224565756823817,0.09865900383141768,1.0756342747726184,1.2349165596919127,-0.1592822849192943,0.35584420652984483,9956,53066,64874,-165725,-31545,-13874.8,639525,708899,-69374,3667.0,3062.0,605.0,1
NORTH AMERICA,19,4453211,1098.0,1080.0,265.0,11,34363,123.0,91.0,937.0,245,182426,225.0,203.0,555.0,429,36509,180.0,159.0,525.0,888,7811,477.0,430.0,739.0,203,157,777,141,246,516,139859,51.0,30.0,75.0,15,272,295.0,261.0,571.0,38,207801,283.0,242.0,714.0,200,1767,507.0,465.0,1010.0,40,15398,342.0,320.0,552.0,114,-1,555,9,238,0,0,0,0,0,0,-0.6833333333333333,0.22138015241463527,-0.061047103366852484,0.04175289105295188,0.04055232558139532,1.0713194090677534,1.1213960546282247,-0.05007664556047131,-0.08813901353024067,4313352,34091,-25375,34742,-7587,869844.6,4714320,365097,4349223,3021.0,2922.0,99.0,0
NORTH AMERICA,67,185422,170.0,120.0,577.0,77,25299,507.0,465.0,1010.0,777,26927,155.0,119.0,486.0,147,12124,264.0,196.0,1459.0,37,39075,191.0,148.0,1063.0,80,54,246,163,-1,24,120267,283.0,184.0,1398.0,62,15823,246.0,181.0,1173.0,112,3885,99.0,69.0,754.0,895,1113,264.0,215.0,573.0,350,39105,403.0,371.0,730.0,55,-1,28,141,91,1,1,0,0,0,0,-0.12137681159420288,-0.2687934414542863,-0.13226160029229073,0.11903179876601788,0.20428717126830342,1.2280534351145038,1.2696078431372548,-0.04155440802275101,-0.03982257666129172,65155,9476,23042,11011,-30,21730.8,288847,180193,108654,4595.0,4628.0,-33.0,1
